genpv18,genpv22,genpv25,genpv33
634.282519430908,415.59700639903167,458.3095682563962,429.9562015145336
926.1841648401893,479.4233392961911,342.93460604520595,409.46619215487965
881.2363548076819,307.04932831117054,396.0123035624129,450.6004086309642
710.7885735025563,377.23226370837534,319.4087639082641,472.8423713147001
726.3513861530542,352.7897685393089,395.5111366890684,453.44884835755875
547.8702337081708,288.9338102607741,383.2281129666403,463.3931484145933
581.2681014523965,343.1314338117834,458.8154115117516,446.4490285154302
841.6199987042493,472.96629224321526,463.1611983591344,263.0322806746783
924.3248646979966,366.40157547949644,468.36409655945516,253.13511514880165
845.6191246838372,371.9280571355234,358.1863392701708,320.9439234838765
729.0912218883832,311.09825388940317,469.8233513943986,288.4548121164413
656.5601909122264,303.44830907969185,477.658321819048,255.01702046859953
465.321343797258,352.10491776182334,297.9851383393248,402.40632547649574
884.7564220825718,438.083921541907,469.3302360253617,456.84454481083344
795.3324730619237,404.2401079614021,404.986875632923,434.2452860126688
872.9351251889068,297.9300548907426,373.9238649640538,441.8457161075949
798.0423645293505,470.2577583158683,352.80461159919764,428.0394686186078
764.2299926706102,250.802566752525,342.1928238066329,279.4182448063837
757.3510861889317,472.1264763369204,380.964169927159,478.8389418635332
785.9803773585647,473.3311266943773,488.700320018656,393.082053051273
801.7869190864785,315.63684500437284,392.0859309681901,292.92297868348345
724.9717445461062,267.8896099973196,421.70904982631725,355.33675368126706
635.2537285548786,443.68142586680653,399.9858477710652,456.18280438185866
618.5923889518464,462.70071175803355,429.4044662800647,343.80812117384875
847.0158918966364,351.33001762006285,456.2584626096351,458.24597423997733
899.0531481851228,448.6614845911687,381.6260839596819,445.68306668676166
759.7818770710584,261.6293376811819,386.3171165238276,374.94015814525346
585.9693559289699,386.1307683772925,388.80704085366835,390.05656041422435
868.1683687457765,350.1189607755433,233.2758855517945,337.03925627717507
724.3483377011648,472.32554265741084,360.8467790871088,486.7105019588093
699.0860055100658,332.7218372931991,416.72641343100645,303.6109611401015
894.4039246268522,231.06488676202497,431.59594227653645,309.8264885463552
711.3052671852653,418.4748581380416,419.2326172416989,478.43809475826663
855.9888374091065,440.55325234485963,462.60448110727367,408.5816204137987
909.8330299561779,452.74944798498325,407.7275155199025,367.4411345993968
731.2470965131939,367.61296588221575,452.1231281761776,466.482318143109
636.8907997682226,366.80441074912335,364.75586426522284,299.7011083764451
815.6801954481491,281.396616041681,385.75296020040696,288.13331987049986
696.7139728526332,374.87887387569566,445.25648324854507,399.97329393099795
637.348592548063,437.323835853489,244.4192657005214,253.21926183100396
699.0760701924504,411.4684872020223,446.62610663989886,440.8210070761373
608.6356054905679,471.1097732069322,405.53530298142783,424.030215065191
736.3656876805904,382.70077561060475,417.10059588490066,384.69070304873793
977.2166831140539,439.69245110026986,421.1289636567518,475.0382471562272
803.653217907344,460.30812132682274,379.80991595654655,479.2921017927149
901.6830033784574,414.4499383091762,407.1377970238739,423.21632354031976
753.7380649434155,393.12243140897846,489.17665284813137,455.0663041995279
904.5546288809649,469.8353516526943,436.69372754148213,467.06975084372306
909.2444135896346,356.35147834282105,249.79481164213882,334.1602072339794
921.6372106978154,482.2376282070373,325.2946842953986,495.8700188950423
630.346515010934,363.3025444830998,390.27669599230796,428.9772808074457
598.2150402764115,340.2614712283723,410.68847346793524,365.15758413918167
949.200988038861,353.44292778747956,222.11520336782905,259.95412354153905
953.3288207181286,342.32153370089145,386.8794935184071,441.1717189979322
760.7630768666685,467.5272794335174,434.8360622427519,279.29829963827274
821.7035954245819,412.170472044498,425.225248233695,413.51372092253484
913.248663461428,394.23434713832955,478.03897329719405,324.43905610466584
841.414478497737,224.53841384097686,232.2010410345825,388.50227380763454
744.8687531624357,440.20815355917495,306.41221498808574,478.9302978437501
616.2865635098201,443.8508223752669,485.4902248484103,463.08532306560966
810.0158325461672,383.8963795388312,452.72676894724674,490.4729752753287
934.5368410931544,419.44999996445034,390.4382541030829,313.7658274680537
893.3749654482773,324.710866472835,374.9669822242568,323.5764107306113
776.5514987532616,407.28524663791114,399.20058568549206,459.07343411472453
914.3201083764815,460.84046089753315,418.08043916603845,375.0414988115066
666.9812213858497,373.7557299609008,397.0162837144958,395.6313469819414
794.3417918632686,222.98291329692472,421.32003599883404,483.8386759876367
714.1171061962125,406.7423871130783,425.9810727387069,311.2325853139465
720.1816460027521,295.0806606464115,446.4703670668202,336.3653684827818
643.9281817333836,359.5479084201174,392.91370947477225,425.29545495142276
882.3005266234994,465.6015351970932,416.34306646858295,350.2910067319596
668.3391166683359,383.89071028663875,390.1441155289597,389.08340776105354
694.134936535867,377.73226000030076,351.71518354388894,428.3096844974568
779.4885610073774,472.7720328132746,386.014034462875,328.54975935981065
701.5925872649331,348.2791199252322,475.87870986163404,472.42219662325937
954.9055967058242,446.6497934697796,283.5008901983947,245.15410894898181
331.19953411239914,482.33796049886337,460.6471032709061,252.3111815504473
679.6655913428397,382.3288715711211,414.7209639834233,392.91444875057226
643.1647885633487,402.1669009018796,367.3639506868144,400.6336461767142
484.1601337534138,439.43203508700543,398.06023992657884,341.7937263916978
798.7806656909021,394.6517512348363,483.31064495109774,463.8789916420892
592.7641880114913,410.2103471687944,199.28521062697908,373.17897609808415
766.7732246768164,424.6182488105833,393.0936323018875,466.72751832332267
959.9194782723415,415.12762058154686,447.56627392904215,460.57275138020674
892.7423606126897,409.37237126510195,385.6164295261257,473.51750064201104
891.5647310537322,359.4108529555454,427.3641785889262,269.4110547942645
905.6528213560093,443.7616744995296,463.8973114277324,414.99813673588307
751.5950735727088,363.1197077784318,455.4574112053524,461.4311725952476
879.803401369534,412.4246627731503,451.1584377573528,460.15873992699215
836.6220682056806,437.9503467689505,469.1421491833498,121.35329733983944
764.9140529279994,408.99783860929847,301.7104062513997,284.81885123797207
737.3672073192308,460.00164619083193,350.05091776439264,401.41110095581564
581.8148159482472,409.6216920299038,459.7296998640686,256.7371741735517
824.3996503691776,399.36128208657203,370.35303707118123,415.67691351082067
948.4096244489359,385.62244654909574,464.3421986064225,376.235122489048
973.3373563270852,384.59501437635936,364.95972816842675,387.39213745399024
887.8051201477512,324.57067000037625,445.5464752325623,469.30433599037144
805.4903895748002,389.17586843238513,377.38655962688165,440.90305713039317
585.1886614992605,383.7464673575402,225.88161458083593,302.7249095437548
710.6681179231391,464.370925257171,449.9129617176041,409.51175102564036
766.202399916949,402.4462824109036,412.9419783123037,440.89219965258457
551.5399506353331,436.7891510941056,398.60779063965003,433.1358290300564
661.7969939333657,310.47096054351107,350.8956018651747,484.06447487261636
638.470420415842,385.35344962426785,355.3204402454387,428.51133961277657
575.6811879852353,392.7474146367711,400.84067989098764,387.72706437690607
601.0591918944625,363.38931099449513,418.4152515394073,339.64553559374355
924.4888878593065,407.5654962815653,453.74378714726333,356.8310560546318
830.4918349673919,352.81044555618996,353.6490668284243,361.6260082828468
958.3059706696607,437.67097494180047,389.8043840302338,409.75503477527684
802.0145255157413,408.3095556856254,384.8922274931093,240.8644868520326
703.6276901396022,480.5410669641533,454.3872256810064,337.50922762707427
351.914452597422,339.32074259290385,404.8336505610716,466.4132173145003
881.566490815382,441.4531260968029,372.32751319155415,367.7562998120951
864.0401999726654,400.213767657473,421.24067498337644,431.8405737343115
683.719340247977,308.38802157737234,449.46757610461816,366.3257553640887
768.5919864770758,323.9352653268753,474.50249896952624,459.17547909408853
622.1743814168476,337.575620197643,432.74931732458265,404.50004561864546
959.2106277891987,453.57519344403437,363.6850049982737,374.670501662759
711.6730773653325,431.15226918640127,327.4241058598421,457.0295376037153
680.1094602396546,366.9504995480003,380.88963840446576,448.36802107293
872.9359043770852,419.3219185797125,406.35227444234675,322.67023005399597
847.937864196289,412.4813599503868,442.90586242065837,494.2195424947104
696.6741262980138,451.28380764983524,361.59561372047165,464.7397746993282
811.4030013865226,449.8816871217036,465.7816862890207,432.58429270983294
630.214826310908,400.07509467634594,323.0267894849777,427.35250775648535
842.8215871367189,415.628641747782,303.39473014860766,319.4682269374611
769.8236775522246,481.05811245362776,447.31401350864263,450.32107567402335
930.1051676077315,311.0320289560897,436.17491164464997,388.10538690768306
890.5489603543801,307.5545495444121,437.77691185404325,386.0901895625987
766.5588698538635,492.9489740163614,371.5204250680001,424.53793367692475
732.8070746235738,350.96395110143345,456.09391765970605,406.2654298638349
794.4560770370412,363.1169532717396,426.48901532038576,442.9854827020224
710.7612756492491,405.29176159332036,341.36539322005655,213.7443097350946
929.3640538365631,328.48637919957594,393.47709614229683,420.95274986156267
738.1742691317843,479.7949837945521,354.19884180071443,426.11146811751314
928.5066945449513,218.71624262940398,394.0929525208264,352.72127195421757
695.1107371179797,422.39045271147705,409.4232449558928,400.17381555183493
698.7552452531614,275.8337659919237,414.79009377874513,352.2650994463598
649.1167928518214,465.89794808671905,458.56479164459193,394.6812275043155
894.2517398888116,375.41185113369676,480.92542042354916,359.509559989279
864.425879279448,325.139537748586,425.22748972342157,390.7865696655016
789.950646212433,355.95399494938283,304.2224452857171,476.6362165936632
675.9108020879576,420.55838802129506,424.28337551313336,385.4100045233321
917.1419389400733,427.3172861817694,414.9281931140371,295.56809325222486
685.1337096677476,398.79258372589914,311.2875560669246,245.48870126669954
907.5310692105788,411.26822302152857,463.0166161785085,460.9611857129592
808.3580064321633,306.410093822206,371.1062949009356,451.1226054687124
885.5857099056947,270.33283126663093,467.7517026897232,417.6196983863469
719.5025173991644,363.36247451555215,391.1693414404067,311.7652169575759
765.340067715871,436.8423486334666,434.1024517927512,413.2209544642764
750.7605097637467,377.80194798526173,424.4151170204201,483.13896501740794
912.1214667545762,350.2157904202851,417.690110545209,352.99910109673345
772.1552530472599,435.8322484133403,452.2888473329293,366.33811554371795
596.1127982797619,383.5210664035196,481.20831750740206,393.99730413327813
777.2398953707714,271.1913735804108,441.5223615472576,334.4537441033221
778.448079732839,470.7762016791968,359.4740823782755,354.57285580272656
697.403636423644,258.48736202750314,368.32370249165047,403.55865492994565
892.5893320589681,340.01538745829873,363.95072636107517,351.45580043306154
787.373415276224,435.82604378760936,410.80684163097294,420.67524531882447
499.3306990924005,418.151105364843,461.40070053484686,399.0506900636572
589.0311006172766,471.52481636409834,397.72026961660805,337.5328552446753
826.798001687065,478.5037931575987,405.22086143508017,326.16932756930015
734.9577408426961,410.35786474054674,437.3754875782008,438.3892792763651
820.3039952706656,440.5754954323364,425.8458864080208,419.7872274485446
808.5447798412425,334.8936228833449,297.44827526770086,473.34723675009724
750.8996593350877,433.8917214153999,420.94917723559223,355.79813836470424
716.5763629784262,417.83471956659054,363.97059188295793,355.3108364390591
972.2749280267258,411.16190971996207,406.86332421501976,361.359654800696
917.0021598841176,342.8219588795118,411.79178071040565,467.79700779900014
641.2853150558215,316.15803852266106,401.569928557021,245.79695178211662
938.2429801016063,202.55102865068935,434.7281448355384,431.2130412846686
641.5454555837568,459.92649476427783,418.6445694133227,421.0713100729494
967.15423448251,353.0868557912794,375.53847169096565,398.03640677080836
708.239952850429,427.1310751009824,406.3643804302468,401.17131578245005
914.6672153544944,287.0929798674803,441.0859000772021,471.2021393790293
815.6051037686125,472.05330394176764,444.74807476933137,374.3247399361827
915.0929093481183,444.3480329495671,348.64204036105883,425.55579713618533
631.9265591246085,365.45403841651563,465.1693953112203,295.36084392039595
876.7542946076546,432.4645078866315,422.0468142547406,473.28210621011516
811.5846545422315,425.30645426438235,415.5980930744065,294.71965723449995
546.8088007919522,296.6279904422745,437.1767961344954,302.6057986427269
746.6296630841147,439.25384017652914,456.40609021320944,409.95186408394915
835.3573140961877,478.2201441856238,458.6261736351214,448.87963588069186
846.9689284971807,248.94868438493634,388.61676606608097,360.3241802666667
769.3923953000905,430.1569214574575,389.81640269808565,413.81782053678114
782.7115876968415,449.2559862754078,410.61392369601026,374.4365072932144
604.7637630287192,399.2437724029287,454.3290286926706,364.7029611305999
903.2160194957747,367.70507037794033,277.3427228610361,425.53719343622237
658.4832005604675,431.52884392711326,367.2514991118014,448.59555422624953
739.853680019374,202.9511102893678,414.51184791008774,455.5856238631537
688.3365115351908,480.45712272334015,278.2532586317406,344.1222697126288
892.3731459930773,371.40845217846214,348.28631839531215,276.56766382310013
807.500801448629,349.0876011573787,432.22874755235534,247.78932364103022
751.9933232886858,438.8759342415596,472.0037476804967,290.86205104281726
698.0406049778157,452.17919398277843,371.1019356687179,381.7002626207664
488.0433334151692,374.1560353809706,347.5005407334846,354.71086364275226
574.5609077853096,404.30440037111526,446.51595371660943,456.7389213444084
781.1188713377105,399.9998966539102,370.8185437559485,412.42412341200446
863.5439280149399,299.87674970906613,416.7858456933163,348.343002128105
780.1938280896035,423.91990255177643,233.0502301107608,422.83366880292425
779.2160181133519,464.8648118120107,224.81001257444407,442.2607643937253
810.5407121534122,426.494768906988,384.1722102678163,368.72987187654013
992.0681076535823,467.21156562458356,289.9382494975093,428.9064703570543
789.4590278246657,338.7431591495358,382.9627215458095,383.12219386459265
856.5894781241977,410.9135715615598,309.32782758693816,434.21527230125366
853.0272699555723,450.7163564436181,398.3384856167748,371.1645435702062
434.25478315192953,302.46081189627546,461.68678861070373,404.71743759504415
812.7778720569623,309.6654781879231,426.374380852202,446.29269636411186
897.5956229852915,474.6599626033227,385.4226713292241,206.7598928578323
486.4527346272709,403.9583097832776,304.9589818266035,315.039427064729
957.5437853079003,477.7449407138163,465.8490971274709,412.8230184985484
956.3245806715421,394.5005280320468,342.32446798856853,309.0074615042061
974.2575721572354,463.5999672399061,460.3159229037685,418.18223317080873
542.7989710474393,350.4896958134092,416.3869086461443,412.5585333060163
698.745843102289,461.12816946799256,319.9005310487125,424.07682402615757
872.338339544127,370.01754428213496,396.91641032194497,387.9843525410115
809.4847654470492,399.1408959909394,344.5637185263978,475.7261177961527
806.937063040182,320.39908132341776,396.1492257568703,328.7563802167801
765.6534816574831,403.51579247826265,463.64667218129966,355.699979059426
817.6707482763301,418.03347513582844,417.65039454725604,420.96539474810845
490.14262384555275,363.1332106813341,453.0985413665645,410.75809439500034
805.8888146987431,333.3151265480312,452.13556188024126,368.47169598205153
625.5837346563081,342.03851739199666,439.40683357907875,436.6554807830071
623.4101336362254,493.19910200833544,405.44578068009105,452.5336436516261
884.4115192002472,436.1486608770754,308.25324222677295,320.8926657029654
904.9414371224487,460.0593428000641,407.7602528496202,444.6151925393083
739.9945377595948,441.99717061635334,416.76519058297737,385.45511502024146
649.8394605699974,445.67973590262284,352.02948600190274,375.6626918480736
788.0326737312218,258.023746745465,481.86706180221444,369.84165234981674
703.3929615246726,394.36659281194,320.6662480736018,366.1059422234188
722.9511315223857,452.7101045448315,455.0103346370524,478.0883245908793
902.6340481864617,240.84230739897905,323.81928809869623,401.7992552419874
537.9398335978034,403.3412974980002,426.33137128576305,281.4159260470035
514.3997611472714,320.97023379732855,458.041871770987,429.1661557350264
867.6207671645979,473.3063807365199,376.4140564728807,384.2715295207584
844.4523889294197,462.10177981685996,309.01832214659174,425.6514302668284
899.3815172895654,268.262814082548,327.3491879155156,259.1664007523827
725.3627894876712,460.2966718252285,455.7586589426846,482.19016182073346
910.1294058282515,457.3010183403179,354.5599465196055,479.59544912591696
792.9700868072608,383.5998485305961,405.02368606433816,244.8646026553541
909.3719432643967,433.72091920688354,406.32040182347987,330.31218729808705
910.0291912737379,384.6033829986644,426.5243962916461,433.442007048257
549.0542726507143,306.38677361286113,462.1129448433383,457.79361366176477
724.0862841157475,421.839080715358,319.64395513268687,422.6470977692389
682.1506436905942,326.11455641202366,356.98204333501735,355.29364312233963
839.1756311049428,376.17696314237224,288.996880323948,391.8538536290211
861.6039627264508,340.1911064958943,321.8029507263465,408.00849811457255
970.0359285837993,409.5673867677219,425.4163820724506,395.58404600493714
825.8663615391168,348.1048864109256,258.96337814157397,401.86776409910453
691.2869282367988,421.3730163584037,439.57285686964434,277.308484666621
911.293283839076,366.8544245159967,410.1928746387007,395.0573664304626
525.8372851426312,393.57048733809864,405.7267806110609,410.39736904248105
527.3461843718793,398.62347176611354,399.29580333645345,471.9653268917686
735.448450748619,480.4047330391328,479.4072173480263,443.53384382484927
733.4746060461179,397.7127843182723,369.4352502927201,442.99210871586683
771.8949417577089,477.6408316655647,479.25478689156694,326.30007467242854
949.6114400140166,382.1895950247683,410.4736032462169,445.8184891085582
517.88514380788,248.69007707171318,391.4386601089413,472.5775331540199
850.1707351934402,327.34639049958344,491.4137388643712,348.1642015894803
950.6478625495886,354.5939599224508,230.19513962322804,320.9981053241352
756.4370830703546,414.3122025597357,358.4455766186445,415.86977306978736
871.9634118687447,462.2040996609711,177.42360143233523,234.5191371856074
708.7885613765098,425.21609715305766,374.76880732587114,489.623673263783
638.5263362617441,428.8439234511522,417.45312736312565,374.39880368124574
655.763602480597,483.947516088194,474.4020830031489,449.44513425936265
880.9743668871399,446.5132341737702,347.3523871658026,399.4673429803322
519.8836136056258,462.239265935184,349.1117682008922,438.63785625284
935.9105736563677,422.0119869120939,434.29719150804874,323.6977009616572
930.0870546808795,412.68793986044847,387.2924353706146,198.05636408284013
883.9550095299339,286.7588859653151,485.15387620068935,470.00080314499775
606.9033371811449,420.9955987418467,430.30934708053957,408.6442217661459
592.5371406041305,384.593145618875,425.9647066764647,418.80253229219295
755.8539168122081,357.49165801264894,354.57081120695295,451.32537375894
912.3671822055056,447.7124497581387,364.6063013578198,333.1587649151671
828.5940508713225,466.24379340878727,373.76956938365595,359.1168473962327
776.9120183939867,367.53808939890456,378.52360834091235,368.95162069799096
473.67908968403896,439.91992260849446,480.77326578116396,386.9031908090678
864.6763811082617,464.4509819708927,443.64565221695386,350.1030653841946
869.0574849177946,421.7137380450254,308.34430490940446,323.12884369968504
887.6528375442334,394.89423506824807,341.1873507153198,487.60080206764366
870.8124801589379,372.94826067202916,380.1384947942035,381.7210171523873
766.9319177576575,397.8286171330345,301.8110000451907,428.97843607619546
804.1278240706209,366.32748511179074,456.6409555115185,338.40245260415094
864.8727973713862,450.1669611270457,411.27387136297494,332.1854420930942
856.7050034116209,377.44944417893197,262.93579535083313,358.1968381562215
895.7683712743479,382.3505890509707,411.8417687849688,391.59995576646287
826.7976988721924,459.7555688752889,418.8670937637282,416.7474795482552
890.9588679977549,463.3461244172185,389.61233715935725,397.9391357529651
885.3974993821973,380.11541984385275,383.5511204411942,365.57203547790436
850.3262146905971,467.23253084106216,203.697178954957,442.1025000573906
653.8361535165438,472.37034645371455,331.36533022631943,419.2142099336873
875.4594273586036,272.4320566716569,375.33180808029647,357.9351283040615
910.426808349902,409.77798857262104,432.2274452781429,305.3826737588868
932.4460371268378,477.86017554699805,462.80707768946246,355.5746959450281
753.1389540092973,406.67678557885387,346.8286528777213,406.162448643464
586.8109319284642,406.7915720492727,457.83608499128417,354.0445739372524
804.8916579210583,413.7852048019505,455.9523821724102,213.16675716048184
765.5865655520686,465.01541455298087,466.8607052522095,426.6639611434917
846.268152977149,375.37237304741575,299.06390423784956,431.0934238443113
982.3806789697556,461.5260119324265,400.53794831432225,365.7062084997666
630.0302911601977,438.48829030693963,397.6015889709216,280.7443772469268
892.4898883854839,376.3749206379211,395.12340266155365,390.0873445339197
979.8080305995936,326.46515643656096,456.77972577047893,227.90722844249902
869.4543956911194,488.14228889872527,231.39410014891982,327.7490122135734
557.8422880423449,361.9334418720707,232.72658066827177,430.47526513184135
801.0769295407091,457.2053343638221,450.10514423162385,290.10243985496004
964.127033775576,288.33318009521923,312.9137094687762,384.12434590790406
662.1599803101358,388.7658146184044,449.72656872923096,463.819580470131
824.7899717345545,227.45587456227355,365.13107520000466,448.22978744761576
733.7772747392819,189.3582978457012,364.01347897638806,412.70512725229537
556.4353226981154,339.6262968590404,361.98220635565025,298.9431729888314
800.7859064803263,345.8732549360732,324.44387054914523,285.97183928626356
730.442236233856,451.126821166808,468.530071386878,323.22358608441124
755.3913519040701,412.63651474158445,369.3215834917689,294.8644991076415
940.9770834028875,294.90838007434394,388.97973536756786,424.3591198203375
726.8723197039251,449.7428981878756,455.7315480473217,442.7034982120192
751.2381932721204,365.5449211257458,388.5787703598623,336.0817223056198
725.4665388068682,445.96232684172156,313.4757959343654,367.5618498177722
868.1800642260123,431.36838015479447,416.9991883353175,368.4026639420698
944.6599800242708,463.0753816491288,245.9336661325604,355.21096661802545
724.0252188821399,385.7105983111356,424.7757763230884,454.3647765428857
849.5021674582491,326.91158677128465,420.49295861936537,333.4155882962447
961.3728080720957,416.769394042411,412.0285921261103,407.1257318123062
879.8451922181093,441.3328436874115,479.5514660956252,488.84812287279084
867.462517529011,373.5839401436936,422.456763790059,460.46621768404003
676.8015823916218,436.8007736224107,331.73964356062726,461.54213418960927
805.3306972218342,329.0486647227653,423.4844142375174,337.66796357957054
893.1055818007615,335.140363521591,372.3132931300773,325.52937498180813
950.3973700791579,335.83892345587253,245.37258713393535,431.7127376389956
958.8637820683572,494.9880490024187,309.69536679210387,452.4945303311796
857.5412171274805,454.64492288239495,330.6886452647579,221.33465694627375
866.0830353305736,332.31032853779607,476.6260695888083,390.60382369759475
911.8165805464361,346.1165284463632,409.3958732291167,428.3315636049187
900.1584304226184,290.09708203057386,252.08577984008096,359.330691069518
643.8437550107764,394.4827722825019,433.87542300462957,418.869626444504
409.02421813861486,448.0026121869994,418.04624274728036,392.8211729302819
955.5173391145215,371.3815438695122,389.05423059699194,369.16355944096205
917.9257204751956,423.42126135922064,416.63683917707516,410.1026798145733
883.2055036854972,350.1301283726593,431.7190923131606,485.2769631762707
508.75788672373466,338.7800253585207,416.86253723858044,379.2736407418369
773.1256463141319,310.2173886499686,473.73940782993924,283.3407428066655
449.22422945727953,433.1223575363665,258.7927587056668,202.70167632582255
835.5385119948781,380.9626130784919,378.38575331690765,382.52371792418137
939.243885742741,389.74811128388797,431.9840982834584,457.0042616776236
723.3914651631641,447.71327783768515,440.0901209014099,411.52294510597306
807.9521043709827,249.29981293956942,469.5678584282635,373.31207082524776
973.9100938932995,396.34367378478777,413.3674366391897,322.5252429501212
838.8791301293942,394.1450574704954,375.9945609668952,432.7950417859585
892.9842222509853,440.76651161044896,447.40644647881004,314.795991199877
959.5645987164396,386.0495945529987,341.66816399986624,487.49582060318477
553.1530701455993,458.2067718189878,279.70602706413337,335.9355553056051
665.447033109914,474.4972149210373,457.4395332144464,293.3541276174043
615.3982183014732,266.870163792123,436.15265675007333,457.09717558473096
871.0039514842011,288.89598152640366,338.78447226690326,421.7759189165616
752.752118518729,473.51634534381765,400.47736641886945,295.09664592916533
802.9880065260573,486.246308494754,441.94077160499313,441.03184745480905
627.6299198645048,408.1982641107896,400.32221608640936,383.8531518170157
860.557067165711,415.2860013246177,484.74559263059473,367.2603078027138
693.7511616182919,459.09484758257287,326.8182098650966,427.88405123651364
885.0262822273226,484.2690179263723,415.09509362146247,215.0842077785141
909.9509453113101,354.4455947589718,339.6544919003707,423.10393113224455
620.6014290295009,238.0346579940558,404.61798488559555,331.69826072108236
756.1693207914622,220.97451169514025,334.62453675417197,463.0152534284961
669.6535039352103,455.6328350731866,368.06885990121555,399.33387286291327
825.476002584234,299.09240660442924,405.4633852266695,457.3799440214641
702.8027288542595,391.0691663941371,429.2955681307773,356.5431151370638
755.0999942495412,452.6324827200343,417.9985807725983,301.56185275943113
957.5111124197147,450.5075860156187,345.2650248280548,345.6940500994187
686.8840017297689,466.26659160754457,453.1333539218494,472.50117833429215
845.3313687151734,394.8912288806938,362.99122244335365,449.8610950686265
694.184848865501,452.4806444223622,416.16720592838027,235.22445732986407
887.7657560980962,313.07683575638475,416.53485660919546,322.565284917353
743.9379825730041,289.65692375810585,388.16801030097406,461.7364508647956
793.2821176223506,351.3517254514574,467.6499130797099,495.8697561650004
806.7736085047787,341.6649749080412,480.52645487039786,234.52373554579856
586.6107580399673,444.4155789030612,495.8993593738259,390.5796195417784
699.2546171269685,422.48722897897085,421.4865781358692,471.14768244942263
836.1131743349455,395.05863133845276,381.54941880763215,474.3424321609477
767.7916484303147,404.3497119373229,342.1133470195756,462.5501799606803
660.0847565642725,410.6907087744176,275.83514524391694,409.8060205599526
595.346766307658,363.4119323811782,443.8008984992202,260.24959444460933
727.5299197080201,387.81126916677545,496.6558670540434,425.66329962333714
658.7402936630172,374.26161944094616,375.8991370505759,385.83226367509025
871.4188706877985,485.9648994344296,428.55582989111883,299.06047139385777
772.5701196546877,445.0379051902548,459.66493343873134,280.8514751256163
604.5635401081574,433.64094418867273,409.7869379416262,442.8731788436974
830.7369063804396,413.17385386727227,356.18776084421546,436.23636731456844
910.310607508821,415.14362267498586,364.8229249774536,314.4685924211873
690.8461172456351,467.89332394915687,312.9299963785861,359.64925135332635
824.4480002873275,307.06071810568574,449.8462815790507,445.3240368688499
909.2896707725197,330.03004279412863,386.60196975770543,439.26109407491265
916.1455749024233,316.3181232418621,295.04303731867395,396.51135271246534
916.0722516208608,411.60203784757823,206.0069237076932,471.75449321289324
797.8190823762816,277.3691123898073,466.5559575615582,347.4420964989418
814.4899932687545,392.5342563375765,418.68692988748086,415.5924710232129
815.1452985889238,478.3314640008108,448.59677844987095,409.7512365516855
860.4059284305181,220.6476116392443,480.27682863772867,450.62259319515675
765.2048466982225,376.2387359455732,416.879945952142,323.6795017089958
860.1447510071633,387.343707454942,411.476779246764,313.41125867420294
874.6115341121484,457.3301755451458,306.60792563456977,475.2288623123687
673.0107158373623,184.63324990950238,406.11388229816487,460.61291521837023
961.983155043067,219.08172900303862,431.73219210699466,445.5455816130096
916.2079716428616,451.03704109932227,308.2236510057352,344.51552376871103
878.6742467202389,453.8010953016825,396.9350262665626,399.8553769340777
874.735935949956,374.35601797390666,492.2813632597026,414.07779021592535
874.2746332185206,335.88358774079353,384.96734008554404,328.6184063341149
734.4728703705692,482.39837559931897,346.6483803271595,379.2538736239195
960.6921950817044,319.6027796955657,447.33807011949284,432.7578344736034
927.9714497171567,371.84001477841247,363.50039868250246,447.2825515005192
715.3693382751964,434.7342392588069,372.4863188800037,385.7661055862186
686.5985050680728,436.67140324765035,229.847406934409,344.9988768314342
890.485759622766,477.37921619409207,418.5667938405368,471.5297910216512
590.876395853588,277.1042191263445,415.9045470192018,344.66383523708953
895.861573762678,438.39617246473426,372.5973871385847,483.59730043418466
928.6382745565018,456.76366389716384,430.6600749758857,307.55835133499016
636.9403895369306,481.2408921746317,383.4673435957049,388.28870473563535
933.5917215512005,396.21311586947473,443.9924039591308,357.26982281250986
884.7751924957703,339.843468594841,314.82394016078956,458.6056097311519
437.9727725615628,264.3167034399116,303.94784207825165,431.8941129963385
803.8653920220364,349.6712542784994,342.90242048425034,344.0731700828768
741.3502601758281,433.5851503446228,455.20881139045554,457.73681854427383
903.0521195626488,293.6105868736248,408.84199032066886,417.9316603197237
814.039322366822,395.2736492000267,430.69509422129005,425.63871256806266
726.13841932734,280.1824259542236,392.7256508506152,369.7569567431351
952.2398493750534,491.9627134472864,357.6533389080166,386.7742126352585
817.8135400757554,402.98099267427546,412.2113817610574,422.9996285062841
659.5838384184034,316.52051077622406,341.7871720364189,281.64863709129094
852.614381595804,410.08180234594,464.2914118009842,388.8514800559291
853.6023721655484,493.44997416004327,335.4014905442658,488.6282033307265
577.6330434305638,483.6243819032253,389.5114117885008,336.7669213827358
699.0428253006658,416.34290137118614,339.697654740453,194.41788249118392
614.5580532460639,321.0071696763458,407.2646973233525,424.4932567062622
695.3198898852348,440.58945598551264,465.95985249507976,453.17162278662937
599.7493936686421,438.5679922740602,416.35034507189454,365.96232899681894
657.0763278556026,380.60551200692083,273.9203188266911,370.0245001324669
855.870462271044,448.1961763126352,402.89837180196986,418.9858589946044
963.1489762156903,407.95953131589994,430.9555868907126,327.2062566557428
943.9797231237736,344.86434296875103,424.514596784124,371.08082748521383
521.7798835856288,83.31355636461832,493.9163304461206,360.9995895737234
936.0435410450259,379.4274144371579,336.7538501310288,442.43750211762904
